kinematic_control
dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,h4,h5,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7974,0.3902,0.4333,0.75,0.049,0.1889,0.75,0.049,0.1889,0.7974,0.3902,0.4333,0.75,0.049,0.1889,0.75,0.049,0.1889,0.528,0.0073,0.01,0.0,0.0,0.7034,1.0,1.0,0.1555,0.4264,-0.0647,0.1782,-0.2988,-0.3579,-0.5019,-0.0009,-0.0014,0.0008,-0.0012,0.0018,0.0015,0.0015,3.0,3.0
0.05,0.7966,0.3914,0.4288,0.75,0.0483,0.1889,0.75,0.0483,0.1889,0.7966,0.3914,0.4288,0.75,0.0483,0.1889,0.75,0.0483,0.1889,0.5271,0.007,0.0098,0.0,0.0,0.6605,1.0,1.0,0.1546,0.425,-0.0639,0.177,-0.2971,-0.3564,-0.5004,-0.0014,-0.0004,0.001,-0.0019,0.003,0.0005,0.0005,3.0,3.0
0.05,0.7956,0.3931,0.4225,0.75,0.0472,0.1888,0.75,0.0472,0.1888,0.7956,0.3931,0.4225,0.75,0.0472,0.1888,0.75,0.0472,0.1888,0.5258,0.0068,0.0097,0.0,0.0,0.646,1.0,1.0,0.1533,0.4246,-0.0629,0.1751,-0.2941,-0.3559,-0.4999,-0.0021,-0.0013,0.0016,-0.0029,0.0044,0.0015,-0.001,3.0,3.0
0.05,0.7942,0.3953,0.4141,0.75,0.0459,0.1888,0.75,0.0458,0.1888,0.7942,0.3953,0.4141,0.75,0.0459,0.1888,0.75,0.0458,0.1888,0.5244,0.0072,0.0092,0.0,0.0,0.6758,1.0,1.0,0.1512,0.4233,-0.0613,0.1722,-0.2896,-0.3544,-0.5009,-0.0028,-0.0007,0.002,-0.004,0.0081,-0.0024,-0.0011,3.0,3.0
0.05,0.7925,0.3981,0.4037,0.75,0.0441,0.1888,0.75,0.0441,0.1888,0.7925,0.3981,0.4037,0.75,0.0441,0.1888,0.75,0.0441,0.1888,0.5247,0.0066,0.0094,0.0,0.0,0.7052,1.0,1.0,0.1484,0.4226,-0.0593,0.1682,-0.2815,-0.3568,-0.502,-0.0037,-0.001,0.0026,-0.0051,0.0092,-0.0013,-0.0013,3.0,3.0
0.05,0.7905,0.4015,0.3911,0.75,0.042,0.1888,0.75,0.042,0.1888,0.7905,0.4015,0.3911,0.75,0.042,0.1888,0.75,0.042,0.1888,0.525,0.0064,0.0092,0.0,0.0,0.7416,1.0,1.0,0.1447,0.4216,-0.0567,0.1631,-0.2723,-0.3581,-0.5033,-0.0046,-0.0014,0.0033,-0.0064,0.0116,-0.0014,-0.0014,3.0,3.0
0.05,0.7881,0.4055,0.3763,0.75,0.0396,0.1888,0.75,0.0395,0.1888,0.7881,0.4055,0.3763,0.75,0.0396,0.1888,0.75,0.0395,0.1888,0.5261,0.0063,0.0091,0.0,0.0,0.7782,1.0,1.0,0.1401,0.4202,-0.0534,0.1567,-0.2607,-0.3595,-0.5047,-0.0056,-0.0019,0.0039,-0.0078,0.0141,-0.0013,-0.0014,3.0,3.0
0.05,0.7853,0.41,0.3595,0.75,0.0368,0.1888,0.75,0.0367,0.1888,0.7853,0.41,0.3595,0.75,0.0368,0.1888,0.75,0.0367,0.1888,0.5282,0.0062,0.009,0.0,0.0,0.8119,1.0,1.0,0.1345,0.4183,-0.0495,0.1489,-0.2467,-0.3608,-0.5061,-0.0066,-0.0025,0.0046,-0.0091,0.0167,-0.0011,-0.0013,3.0,3.0
0.05,0.7822,0.4151,0.3406,0.75,0.0336,0.1888,0.75,0.0336,0.1888,0.7822,0.4151,0.3406,0.75,0.0336,0.1888,0.75,0.0336,0.1888,0.5318,0.0063,0.0089,0.0,0.0,0.8412,1.0,1.0,0.1279,0.4158,-0.0449,0.1398,-0.23,-0.3619,-0.5074,-0.0076,-0.0031,0.0052,-0.0104,0.0193,-0.0009,-0.0011,3.0,3.0
0.05,0.7788,0.4206,0.3198,0.75,0.0302,0.1888,0.75,0.0301,0.1888,0.7788,0.4206,0.3198,0.75,0.0302,0.1888,0.75,0.0301,0.1888,0.5371,0.0064,0.0089,0.0,0.0,0.8656,1.0,1.0,0.1203,0.4127,-0.0396,0.1294,-0.2107,-0.3629,-0.5086,-0.0086,-0.0037,0.0058,-0.0117,0.0219,-0.0007,-0.001,3.0,3.0
0.05,0.7751,0.4267,0.2973,0.75,0.0264,0.1888,0.75,0.0264,0.1888,0.7751,0.4267,0.2973,0.75,0.0264,0.1888,0.75,0.0264,0.1888,0.5446,0.0068,0.009,0.0,0.0,0.8855,1.0,1.0,0.1118,0.409,-0.0338,0.1176,-0.1888,-0.3636,-0.5096,-0.0095,-0.0043,0.0063,-0.013,0.0244,-0.0005,-0.0009,3.0,3.0
0.05,0.7712,0.4331,0.2733,0.75,0.0224,0.1888,0.75,0.0224,0.1888,0.7712,0.4331,0.2733,0.75,0.0224,0.1888,0.75,0.0224,0.1888,0.5546,0.0072,0.0092,0.0,0.0,0.9015,1.0,1.0,0.1022,0.4047,-0.0276,0.1046,-0.1644,-0.3641,-0.5104,-0.0105,-0.0048,0.0067,-0.0141,0.0269,-0.0004,-0.0007,3.0,3.0
0.05,0.767,0.44,0.248,0.75,0.0182,0.1887,0.75,0.0182,0.1887,0.767,0.44,0.248,0.75,0.0182,0.1887,0.75,0.0182,0.1887,0.5671,0.0076,0.0095,0.0,0.0,0.9145,1.0,1.0,0.0917,0.3999,-0.0209,0.0905,-0.1375,-0.3645,-0.5112,-0.0113,-0.0053,0.007,-0.0151,0.0292,-0.0002,-0.0006,3.0,3.0
0.05,0.7627,0.4471,0.2216,0.75,0.0138,0.1887,0.75,0.0138,0.1887,0.7627,0.4471,0.2216,0.75,0.0138,0.1887,0.75,0.0138,0.1887,0.5824,0.0081,0.0098,0.0,0.0,0.9251,1.0,1.0,0.0804,0.3946,-0.0139,0.0754,-0.1083,-0.3647,-0.5118,-0.0121,-0.0057,0.0071,-0.016,0.0313,-0.0001,-0.0006,3.0,3.0
0.05,0.7583,0.4544,0.1943,0.75,0.0093,0.1887,0.75,0.0092,0.1887,0.7583,0.4544,0.1943,0.75,0.0093,0.1887,0.75,0.0092,0.1887,0.6004,0.0085,0.0103,0.0,0.0,0.9336,1.0,1.0,0.0683,0.3889,-0.0068,0.0594,-0.077,-0.3648,-0.5124,-0.0128,-0.0061,0.0072,-0.0167,0.0332,0.0,-0.0005,3.0,3.0
0.05,0.7537,0.4618,0.1665,0.75,0.0046,0.1887,0.75,0.0046,0.1887,0.7537,0.4618,0.1665,0.75,0.0046,0.1887,0.75,0.0046,0.1887,0.621,0.0088,0.0108,0.0,0.0,0.9406,1.0,1.0,0.0555,0.3828,0.0004,0.0427,-0.0438,-0.3648,-0.5128,-0.0133,-0.0064,0.007,-0.0172,0.0347,0.0001,-0.0004,3.0,3.0
0.05,0.7491,0.4694,0.1385,0.75,-0.0,0.1887,0.75,-0.0001,0.1887,0.7491,0.4694,0.1385,0.75,-0.0,0.1887,0.75,-0.0001,0.1887,0.6439,0.0089,0.0116,0.0,0.0,0.9464,1.0,1.0,0.0422,0.3765,0.0074,0.0255,-0.0091,-0.3647,-0.5133,-0.0138,-0.0066,0.0068,-0.0175,0.0359,0.0002,-0.0004,3.0,3.0
0.05,0.7445,0.4769,0.1104,0.75,-0.0047,0.1887,0.75,-0.0047,0.1887,0.7445,0.4769,0.1104,0.75,-0.0047,0.1887,0.75,-0.0047,0.1887,0.6686,0.0089,0.0126,0.0,0.0,0.9512,1.0,1.0,0.0284,0.3699,0.0142,0.0079,0.0268,-0.3646,-0.5136,-0.014,-0.0067,0.0064,-0.0176,0.0367,0.0002,-0.0003,3.0,3.0
0.05,0.74,0.4844,0.0826,0.75,-0.0094,0.1886,0.75,-0.0094,0.1886,0.74,0.4844,0.0826,0.75,-0.0094,0.1886,0.75,-0.0094,0.1886,0.6947,0.0089,0.0139,0.0,0.0,0.9551,1.0,1.0,0.0144,0.3632,0.0206,-0.0097,0.0635,-0.3643,-0.5139,-0.0142,-0.0067,0.0059,-0.0175,0.0371,0.0003,-0.0003,3.0,3.0
0.05,0.7355,0.4917,0.0553,0.75,-0.0139,0.1886,0.75,-0.0139,0.1886,0.7355,0.4917,0.0553,0.75,-0.0139,0.1886,0.75,-0.0139,0.1886,0.7217,0.0089,0.0157,0.0,0.0,0.9585,1.0,1.0,0.0003,0.3565,0.0265,-0.0272,0.1006,-0.364,-0.5142,-0.0141,-0.0067,0.0053,-0.0172,0.0371,0.0003,-0.0002,3.0,3.0
0.05,0.7312,0.4988,0.0289,0.75,-0.0183,0.1886,0.75,-0.0183,0.1886,0.7312,0.4988,0.0289,0.75,-0.0183,0.1886,0.75,-0.0183,0.1886,0.7491,0.0092,0.0181,0.0,0.0,0.9612,1.0,1.0,-0.0139,0.3498,0.0319,-0.0445,0.1377,-0.3637,-0.5144,-0.0139,-0.0066,0.0047,-0.0167,0.0367,0.0003,-0.0002,3.0,3.0
0.05,0.727,0.5056,0.0036,0.75,-0.0225,0.1886,0.75,-0.0225,0.1886,0.727,0.5056,0.0036,0.75,-0.0225,0.1886,0.75,-0.0225,0.1886,0.7763,0.0101,0.0209,0.0,0.0,0.9636,1.0,1.0,-0.0278,0.3432,0.0366,-0.0612,0.1744,-0.3634,-0.5146,-0.0136,-0.0064,0.004,-0.0161,0.0358,0.0003,-0.0002,3.0,3.0
0.05,0.7231,0.5121,-0.0204,0.75,-0.0265,0.1886,0.75,-0.0265,0.1886,0.7231,0.5121,-0.0204,0.75,-0.0265,0.1886,0.75,-0.0265,0.1886,0.8028,0.0116,0.0242,0.0,0.0,0.9656,1.0,1.0,-0.0414,0.3369,0.0405,-0.0773,0.2102,-0.3631,-0.5148,-0.0131,-0.0061,0.0032,-0.0153,0.0346,0.0003,-0.0002,3.0,3.0
0.05,0.7194,0.5181,-0.0429,0.75,-0.0303,0.1886,0.75,-0.0303,0.1886,0.7194,0.5181,-0.0429,0.75,-0.0303,0.1886,0.75,-0.0303,0.1886,0.8283,0.0138,0.0279,0.0,0.0,0.9672,1.0,1.0,-0.0545,0.3308,0.0438,-0.0925,0.2447,-0.3627,-0.515,-0.0125,-0.0057,0.0025,-0.0143,0.0329,0.0003,-0.0001,3.0,3.0
0.05,0.716,0.5237,-0.0637,0.75,-0.0337,0.1886,0.75,-0.0337,0.1886,0.716,0.5237,-0.0637,0.75,-0.0337,0.1886,0.75,-0.0337,0.1886,0.8523,0.0166,0.032,0.0,0.0,0.9686,1.0,1.0,-0.067,0.3251,0.0463,-0.1069,0.2776,-0.3624,-0.5151,-0.0118,-0.0052,0.0019,-0.0133,0.031,0.0003,-0.0001,3.0,3.0
0.05,0.7129,0.5288,-0.0825,0.75,-0.0369,0.1885,0.75,-0.0369,0.1885,0.7129,0.5288,-0.0825,0.75,-0.0369,0.1885,0.75,-0.0369,0.1885,0.8759,0.0201,0.0374,0.0,0.0,0.9698,1.0,1.0,-0.0788,0.3199,0.0482,-0.1173,0.3087,-0.3621,-0.5152,-0.0115,-0.0049,0.0017,-0.0129,0.0267,0.0003,-0.0001,3.0,3.0
0.05,0.7102,0.5333,-0.0994,0.75,-0.0397,0.1885,0.75,-0.0397,0.1885,0.7102,0.5333,-0.0994,0.75,-0.0397,0.1885,0.75,-0.0397,0.1885,0.9012,0.028,0.047,0.0,0.0,0.9708,1.0,1.0,-0.0903,0.315,0.0498,-0.1173,0.3353,-0.3618,-0.5153,-0.0132,-0.0048,0.0027,-0.015,0.0178,0.0004,-0.0001,3.0,3.0
0.05,0.7078,0.5373,-0.1142,0.75,-0.0421,0.1885,0.75,-0.0421,0.1885,0.7078,0.5373,-0.1142,0.75,-0.0421,0.1885,0.75,-0.0421,0.1885,0.9203,0.0308,0.0504,0.0,0.0,0.9717,1.0,1.0,-0.1035,0.3102,0.0526,-0.1173,0.3532,-0.3614,-0.5154,-0.014,-0.0043,0.003,-0.0158,0.0178,0.0004,-0.0001,3.0,3.0
0.05,0.7057,0.5407,-0.1268,0.75,-0.0442,0.1885,0.75,-0.0442,0.1885,0.7057,0.5407,-0.1268,0.75,-0.0442,0.1885,0.75,-0.0442,0.1885,0.9367,0.033,0.0533,0.0,0.0,0.9723,1.0,1.0,-0.1175,0.3059,0.0556,-0.1173,0.3709,-0.3609,-0.5155,-0.014,-0.0038,0.0028,-0.0158,0.0173,0.0004,-0.0001,3.0,3.0
0.05,0.704,0.5435,-0.1372,0.75,-0.046,0.1885,0.75,-0.046,0.1885,0.704,0.5435,-0.1372,0.75,-0.046,0.1885,0.75,-0.046,0.1885,0.9506,0.0349,0.0558,0.0,0.0,0.973,1.0,1.0,-0.1315,0.3021,0.0584,-0.1173,0.3882,-0.3605,-0.5155,-0.0136,-0.0034,0.0024,-0.0151,0.0164,0.0005,-0.0,3.0,3.0
0.05,0.7026,0.5457,-0.1455,0.75,-0.0473,0.1885,0.75,-0.0473,0.1885,0.7026,0.5457,-0.1455,0.75,-0.0473,0.1885,0.75,-0.0473,0.1885,0.962,0.0368,0.0583,0.0,0.0,0.9734,1.0,1.0,-0.1451,0.2987,0.0609,-0.1173,0.4046,-0.3601,-0.5156,-0.0127,-0.0028,0.0019,-0.014,0.0151,0.0004,-0.0,3.0,3.0
0.05,0.7016,0.5474,-0.1519,0.75,-0.0484,0.1885,0.75,-0.0484,0.1885,0.7016,0.5474,-0.1519,0.75,-0.0484,0.1885,0.75,-0.0484,0.1885,0.9709,0.0388,0.0608,0.0,0.0,0.9738,1.0,1.0,-0.1577,0.2959,0.0628,-0.1173,0.4196,-0.3596,-0.5156,-0.0115,-0.0022,0.0014,-0.0126,0.0135,0.0004,-0.0,3.0,3.0
0.05,0.7008,0.5486,-0.1564,0.75,-0.0491,0.1885,0.75,-0.0491,0.1885,0.7008,0.5486,-0.1564,0.75,-0.0491,0.1885,0.75,-0.0491,0.1885,0.9777,0.0408,0.0632,0.0,0.0,0.974,1.0,1.0,-0.1692,0.2937,0.0642,-0.1173,0.4332,-0.3592,-0.5156,-0.0101,-0.0017,0.001,-0.011,0.0118,0.0004,-0.0,3.0,3.0
0.05,0.7004,0.5494,-0.1593,0.75,-0.0496,0.1885,0.75,-0.0496,0.1885,0.7004,0.5494,-0.1593,0.75,-0.0496,0.1885,0.75,-0.0496,0.1885,0.9824,0.0429,0.0656,0.0,0.0,0.9743,1.0,1.0,-0.1794,0.292,0.0652,-0.1173,0.4449,-0.3589,-0.5157,-0.0086,-0.0012,0.0006,-0.0093,0.01,0.0003,-0.0,3.0,3.0
0.05,0.7001,0.5498,-0.1608,0.75,-0.0499,0.1885,0.75,-0.0499,0.1885,0.7001,0.5498,-0.1608,0.75,-0.0499,0.1885,0.75,-0.0499,0.1885,0.9854,0.0449,0.0679,0.0,0.0,0.9743,1.0,1.0,-0.188,0.2908,0.0658,-0.1173,0.4549,-0.3585,-0.5157,-0.0072,-0.0008,0.0002,-0.0076,0.0082,0.0003,-0.0,3.0,3.0
0.05,0.7,0.55,-0.1614,0.75,-0.05,0.1885,0.75,-0.05,0.1885,0.7,0.55,-0.1614,0.75,-0.05,0.1885,0.75,-0.05,0.1885,0.9871,0.0468,0.07,0.0,0.0,0.9745,1.0,1.0,-0.1952,0.29,0.066,-0.1173,0.4631,-0.3583,-0.5157,-0.0058,-0.0004,0.0,-0.006,0.0066,0.0002,0.0,3.0,3.0
0.05,0.7,0.55,-0.1615,0.75,-0.05,0.1885,0.75,-0.05,0.1885,0.7,0.55,-0.1615,0.75,-0.05,0.1885,0.75,-0.05,0.1885,0.988,0.0486,0.0718,0.0057,0.0,0.9745,1.0,1.0,-0.201,0.2896,0.066,-0.1173,0.4697,-0.358,-0.5157,-0.0046,-0.0002,-0.0001,-0.0047,0.0052,0.0002,-0.0,3.0,3.0
0.05,0.8638,0.2533,-0.1481,0.75,-0.0545,0.1886,0.7489,-0.0566,0.1884,0.8638,0.2533,-0.1481,0.75,-0.0545,0.1886,0.7489,-0.0566,0.1884,0.636,0.0507,0.0742,0.0527,0.0,0.9746,1.0,1.0,-0.2055,0.2894,0.0659,-0.1173,0.4748,-0.3579,-0.5157,0.0002,-0.0049,-0.001,0.0002,-0.0002,0.005,0.005,3.0,3.0
0.05,0.8637,0.2525,-0.1481,0.75,-0.0545,0.1885,0.7489,-0.0565,0.1883,0.8637,0.2525,-0.1481,0.75,-0.0545,0.1885,0.7489,-0.0565,0.1883,0.6358,0.0497,0.0733,0.0494,0.0,0.906,1.0,1.0,-0.2053,0.2845,0.0649,-0.1171,0.4746,-0.3528,-0.5107,0.0001,-0.0043,-0.0007,0.0001,-0.0002,0.0044,0.0044,3.0,3.0
0.05,0.8632,0.2504,-0.1481,0.75,-0.0545,0.1883,0.7489,-0.0565,0.188,0.8632,0.2504,-0.1481,0.75,-0.0545,0.1883,0.7489,-0.0565,0.188,0.6348,0.0487,0.0724,0.0472,0.0,0.8145,1.0,1.0,-0.2052,0.2802,0.0641,-0.117,0.4744,-0.3484,-0.5062,0.0001,-0.0035,-0.0003,-0.0001,-0.0,0.0035,0.0035,3.0,3.0
0.05,0.8625,0.2465,-0.1482,0.75,-0.0545,0.1878,0.7489,-0.0565,0.1875,0.8625,0.2465,-0.1482,0.75,-0.0545,0.1878,0.7489,-0.0565,0.1875,0.6326,0.0477,0.0714,0.0466,0.0,0.7257,1.0,1.0,-0.2052,0.2767,0.0638,-0.1171,0.4744,-0.3449,-0.5027,-0.0001,-0.0017,0.0004,-0.0003,-0.0015,0.0044,0.0032,3.0,3.0
0.05,0.8612,0.2405,-0.1483,0.75,-0.0545,0.187,0.749,-0.0565,0.1868,0.8612,0.2405,-0.1483,0.75,-0.0545,0.187,0.749,-0.0565,0.1868,0.626,0.046,0.0696,0.0292,0.0,0.6357,1.0,1.0,-0.2052,0.275,0.0642,-0.1173,0.4729,-0.3405,-0.4995,-0.0002,-0.0028,0.0008,-0.0005,-0.0011,0.003,0.0029,3.0,3.0
0.05,0.8595,0.232,-0.1484,0.75,-0.0544,0.186,0.749,-0.0564,0.1857,0.8595,0.232,-0.1484,0.75,-0.0544,0.186,0.749,-0.0564,0.1857,0.6201,0.0439,0.0674,0.0192,0.0,0.5514,1.0,1.0,-0.2054,0.2722,0.065,-0.1173,0.4718,-0.3375,-0.4967,-0.0004,-0.0035,0.0013,-0.0009,-0.0016,0.0039,0.0037,3.0,3.0
0.05,0.8572,0.2209,-0.1486,0.75,-0.0544,0.1846,0.749,-0.0563,0.1843,0.8572,0.2209,-0.1486,0.75,-0.0544,0.1846,0.749,-0.0563,0.1843,0.6121,0.041,0.0643,0.0081,0.0,0.4414,1.0,1.0,-0.2057,0.2687,0.0663,-0.1173,0.4702,-0.3336,-0.493,-0.0006,-0.0054,0.0016,-0.0014,-0.0021,0.0058,0.0055,3.0,3.0
0.05,0.8544,0.2069,-0.1489,0.75,-0.0543,0.1828,0.749,-0.0562,0.1826,0.8544,0.2069,-0.1489,0.75,-0.0543,0.1828,0.749,-0.0562,0.1826,0.602,0.0369,0.06,0.0008,0.0,0.2825,1.0,1.0,-0.2063,0.2633,0.0679,-0.1173,0.4681,-0.3277,-0.4875,-0.0008,-0.0087,0.0017,-0.0018,-0.0025,0.0095,0.009,3.0,3.0
0.05,0.8509,0.19,-0.1491,0.75,-0.0542,0.1807,0.749,-0.056,0.1805,0.8509,0.19,-0.1491,0.75,-0.0542,0.1807,0.749,-0.056,0.1805,0.5898,0.0316,0.0543,0.0,0.0,0.0809,1.0,1.0,-0.2071,0.2547,0.0695,-0.1173,0.4656,-0.3182,-0.4785,-0.001,-0.0138,0.0013,-0.0023,-0.0029,0.0154,0.0146,3.0,3.0
0.05,0.8469,0.1703,-0.1495,0.75,-0.0541,0.1783,0.749,-0.0559,0.178,0.8469,0.1703,-0.1495,0.75,-0.0541,0.1783,0.749,-0.0559,0.178,0.5757,0.0247,0.047,0.0,0.0,0.0,1.0,1.0,-0.208,0.2409,0.0709,-0.1173,0.4626,-0.3028,-0.4639,-0.0012,-0.0182,0.0011,-0.0028,-0.0032,0.0209,0.0197,3.0,3.0
0.05,0.8423,0.1477,-0.1499,0.75,-0.054,0.1755,0.7491,-0.0557,0.1752,0.8423,0.1477,-0.1499,0.75,-0.054,0.1755,0.7491,-0.0557,0.1752,0.5597,0.0172,0.0383,0.0,0.0,0.0,1.0,1.0,-0.2092,0.2227,0.072,-0.1173,0.4594,-0.282,-0.4442,-0.0015,-0.0213,0.001,-0.0033,-0.0033,0.0249,0.0234,3.0,3.0
0.05,0.8371,0.1224,-0.1503,0.75,-0.0538,0.1723,0.7491,-0.0555,0.1721,0.8371,0.1224,-0.1503,0.75,-0.0538,0.1723,0.7491,-0.0555,0.1721,0.5425,0.0112,0.029,0.0,0.0,0.0,1.0,1.0,-0.2107,0.2014,0.073,-0.1173,0.4562,-0.2571,-0.4208,-0.0018,-0.0246,0.0007,-0.0037,-0.0032,0.0288,0.0272,3.0,3.0
0.05,0.8315,0.0946,-0.1507,0.75,-0.0537,0.1688,0.7491,-0.0553,0.1686,0.8315,0.0946,-0.1507,0.75,-0.0537,0.1688,0.7491,-0.0553,0.1686,0.525,0.0125,0.0196,0.0,0.0,0.0,1.0,1.0,-0.2124,0.1769,0.0738,-0.1173,0.4529,-0.2283,-0.3936,-0.0021,-0.028,0.0002,-0.0042,-0.0031,0.033,0.0312,3.0,3.0
0.05,0.8253,0.0645,-0.1512,0.75,-0.0535,0.1651,0.7492,-0.055,0.1649,0.8253,0.0645,-0.1512,0.75,-0.0535,0.1651,0.7492,-0.055,0.1649,0.5082,0.0207,0.0128,0.0,0.0,0.0,1.0,1.0,-0.2145,0.1489,0.074,-0.1173,0.4498,-0.1953,-0.3623,-0.0023,-0.0314,-0.0005,-0.0046,-0.0028,0.0372,0.0354,3.0,3.0
0.05,0.8188,0.0323,-0.1518,0.75,-0.0533,0.1611,0.7492,-0.0548,0.1609,0.8188,0.0323,-0.1518,0.75,-0.0533,0.1611,0.7492,-0.0548,0.1609,0.4933,0.0309,0.0146,0.0,0.0,0.0,1.0,1.0,-0.2168,0.1174,0.0734,-0.1173,0.447,-0.1582,-0.327,-0.0026,-0.0348,-0.0016,-0.0049,-0.0025,0.0413,0.0395,3.0,3.0
0.05,0.8118,-0.0016,-0.1523,0.75,-0.0531,0.1568,0.7493,-0.0545,0.1567,0.8118,-0.0016,-0.1523,0.75,-0.0531,0.1568,0.7493,-0.0545,0.1567,0.4816,0.0416,0.0234,0.0,0.0,0.0,1.0,1.0,-0.2194,0.0826,0.0719,-0.1173,0.4445,-0.1169,-0.2875,-0.0027,-0.038,-0.0028,-0.0052,-0.0022,0.0452,0.0436,3.0,3.0
0.05,0.8046,-0.037,-0.1529,0.75,-0.0529,0.1524,0.7493,-0.0542,0.1523,0.8046,-0.037,-0.1529,0.75,-0.0529,0.1524,0.7493,-0.0542,0.1523,0.4743,0.0521,0.0338,0.0,0.0,0.0,1.0,1.0,-0.2221,0.0446,0.0691,-0.1173,0.4424,-0.0716,-0.2439,-0.0028,-0.0409,-0.0043,-0.0055,-0.0019,0.0489,0.0475,3.0,3.0
0.05,0.7972,-0.0735,-0.1535,0.75,-0.0527,0.1479,0.7494,-0.0539,0.1477,0.7972,-0.0735,-0.1535,0.75,-0.0527,0.1479,0.7494,-0.0539,0.1477,0.4727,0.0618,0.0442,0.0,0.0,0.0,1.0,1.0,-0.2249,0.0037,0.0648,-0.1173,0.4404,-0.0227,-0.1964,-0.0029,-0.0435,-0.0059,-0.0057,-0.0018,0.0521,0.051,3.0,3.0
0.05,0.7896,-0.1107,-0.1542,0.75,-0.0525,0.1432,0.7494,-0.0536,0.1431,0.7896,-0.1107,-0.1542,0.75,-0.0525,0.1432,0.7494,-0.0536,0.1431,0.4773,0.0705,0.0539,0.0,0.0,0.0,1.0,1.0,-0.2278,-0.0398,0.0588,-0.1173,0.4386,0.0294,-0.1454,-0.0028,-0.0456,-0.0077,-0.0058,-0.0019,0.0548,0.0541,3.0,3.0
0.05,0.7819,-0.1483,-0.1548,0.75,-0.0523,0.1386,0.7495,-0.0533,0.1384,0.7819,-0.1483,-0.1548,0.75,-0.0523,0.1386,0.7495,-0.0533,0.1384,0.4882,0.0779,0.0624,0.0,0.0,0.0,1.0,1.0,-0.2307,-0.0854,0.0511,-0.1173,0.4368,0.0842,-0.0912,-0.0027,-0.0471,-0.0095,-0.006,-0.0022,0.0568,0.0567,3.0,3.0
0.05,0.7743,-0.1859,-0.1554,0.75,-0.0521,0.1339,0.7495,-0.053,0.1338,0.7743,-0.1859,-0.1554,0.75,-0.0521,0.1339,0.7495,-0.053,0.1338,0.5048,0.0835,0.0695,0.0,0.0,0.0,1.0,1.0,-0.2334,-0.1325,0.0417,-0.1173,0.4346,0.141,-0.0346,-0.0026,-0.048,-0.0112,-0.0061,-0.0028,0.058,0.0585,3.0,3.0
0.05,0.7667,-0.2231,-0.156,0.75,-0.0519,0.1292,0.7496,-0.0527,0.1291,0.7667,-0.2231,-0.156,0.75,-0.0519,0.1292,0.7496,-0.0527,0.1291,0.5262,0.0874,0.0748,0.0,0.0,0.0,1.0,1.0,-0.236,-0.1805,0.0305,-0.1173,0.4318,0.199,0.0239,-0.0024,-0.0482,-0.0127,-0.0062,-0.0036,0.0584,0.0595,3.0,3.0
0.05,0.7592,-0.2596,-0.1567,0.75,-0.0516,0.1247,0.7496,-0.0524,0.1246,0.7592,-0.2596,-0.1567,0.75,-0.0516,0.1247,0.7496,-0.0524,0.1246,0.5509,0.0893,0.0783,0.0,0.0,0.0,1.0,1.0,-0.2384,-0.2288,0.0178,-0.1173,0.4282,0.2574,0.0834,-0.0022,-0.0478,-0.014,-0.0064,-0.0046,0.0579,0.0597,3.0,3.0
0.05,0.752,-0.295,-0.1572,0.75,-0.0514,0.1203,0.7497,-0.0521,0.1202,0.752,-0.295,-0.1572,0.75,-0.0514,0.1203,0.7497,-0.0521,0.1202,0.5777,0.0892,0.0798,0.0,0.0,0.0,1.0,1.0,-0.2406,-0.2765,0.0038,-0.1173,0.4236,0.3152,0.1431,-0.002,-0.0467,-0.015,-0.0065,-0.0057,0.0565,0.0589,3.0,3.0
0.05,0.7451,-0.3289,-0.1578,0.75,-0.0513,0.116,0.7497,-0.0518,0.116,0.7451,-0.3289,-0.1578,0.75,-0.0513,0.116,0.7497,-0.0518,0.116,0.6051,0.0872,0.0793,0.0,0.0,0.0,1.0,1.0,-0.2426,-0.3232,-0.0111,-0.1173,0.4179,0.3717,0.202,-0.0018,-0.0449,-0.0156,-0.0066,-0.0069,0.0544,0.0573,3.0,3.0
0.05,0.7385,-0.3611,-0.1584,0.75,-0.0511,0.112,0.7498,-0.0515,0.112,0.7385,-0.3611,-0.1584,0.75,-0.0511,0.112,0.7498,-0.0515,0.112,0.6321,0.0833,0.0769,0.0,0.0,0.0,1.0,1.0,-0.2444,-0.3681,-0.0267,-0.1173,0.4111,0.4261,0.2593,-0.0016,-0.0427,-0.0158,-0.0067,-0.008,0.0515,0.0549,3.0,3.0
0.05,0.7324,-0.3912,-0.1589,0.75,-0.0509,0.1083,0.7498,-0.0513,0.1082,0.7324,-0.3912,-0.1589,0.75,-0.0509,0.1083,0.7498,-0.0513,0.1082,0.6579,0.0778,0.0727,0.0,0.3597,0.0,1.0,1.0,-0.246,-0.4107,-0.0425,-0.1173,0.4031,0.4776,0.3143,-0.0017,-0.0232,-0.0115,-0.0059,-0.0092,0.0308,0.0346,3.0,3.0
